@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1329,'2019/09/26 10:01:26:327',9,-7831701,-7436681,-7239044,-7304322,-7501184,-7765637,-10597305,-10138811,-8496556,-9349806,-6976387,-6712956,-6712440,-6777462,-7040118,-7371652,-9675175,-8494244,-6853789,-9150627,-6515322,-6449012,-6579825,-6710897,-6973553,-7039857,-7303027,-7306884,-7042679,-6777442,-6251633,-6382448,-9473943,-13355468,-11711416,-9277334,-7763578,-7697528,-7763828,-8421496,-6251118,-8092292,-13617869,-16643050,-15395301,-13554900,-13159887,-12435650,-12369596,-12104366,-6251115,-7565947,-15723758,-16709876,-14803166,-12765131,-12040896,-12040893,-12435133,-11906985,-6382699,-6447978,-7763323,-10197148,-9408661,-8224129,-7368561,-8027006,-8619135,-8421494,-6580590,-6448746,-6579562,-6776682,-6974060,-7171439,-7171950,-7303537,-6514531,-6119510,-7172467,-6843502,-6711915,-6777195,-6843244,-7040366,-7171952,-7304050,-7633014,-7040357,-8027004,-7632503,-7435381,-7303795,-7303795,-7435380,-7632758,-7895929,-8422272,-9144968,2
1330,'2019/09/26 10:01:26:361',9,-7831701,-7436681,-7239044,-7304322,-7501184,-7765637,-10597305,-10138811,-8496556,-9349806,-6976387,-6712956,-6712440,-6777462,-7040118,-7371652,-9675175,-8494244,-6853789,-9150627,-6515322,-6449012,-6579825,-6710897,-6973553,-7039857,-7303027,-7306884,-7042679,-6777442,-6251633,-6382448,-9473943,-13355468,-11711416,-9277334,-7763578,-7697528,-7763828,-8421496,-6251118,-8092292,-13617869,-16643050,-15395301,-13554900,-13159887,-12435650,-12369596,-12104366,-6251115,-7565947,-15723758,-16709876,-14803166,-12765131,-12040896,-12040893,-12435133,-11906985,-6382699,-6447978,-7763323,-10197148,-9408661,-8224129,-7368561,-8027006,-8619135,-8421494,-6580590,-6448746,-6579562,-6776682,-6974060,-7171439,-7171950,-7303537,-6514531,-6119510,-7172467,-6843502,-6711915,-6777195,-6843244,-7040366,-7171952,-7304050,-7633014,-7040357,-8027004,-7632503,-7435381,-7303795,-7303795,-7435380,-7632758,-7895929,-8422272,-9144968,2
1331,'2019/09/26 10:01:26:395',9,-7896981,-7371146,-7239045,-7238786,-7501440,-7699074,-10135984,-10071992,-8627884,-9612205,-6910851,-6647420,-6712440,-6777462,-6974838,-7503494,-10202033,-8757674,-6854047,-8757410,-6449786,-6449013,-6579826,-6776432,-6973553,-7105394,-7303028,-7307142,-7043708,-7040615,-6251633,-6382703,-9473686,-13355468,-11711417,-9277334,-7829115,-7631993,-7763827,-8421241,-6251118,-8092291,-13552077,-16643050,-15395302,-13554645,-13159887,-12435394,-12435133,-12104365,-6250860,-7565946,-15723502,-16709876,-14803167,-12765130,-12041153,-12040893,-12435133,-11972521,-6316907,-6447978,-7763323,-10131611,-9408661,-8224129,-7368561,-8027006,-8619135,-8486774,-6580335,-6448490,-6579562,-6776683,-6974060,-7171439,-7171695,-7303538,-6580067,-6119509,-7172468,-6778222,-6711660,-6777195,-6843244,-7040365,-7172207,-7304050,-7567478,-7040356,-8027260,-7632503,-7435380,-7303794,-7303794,-7435381,-7632759,-7895930,-8422016,-9079431,2
1332,'2019/09/26 10:01:26:431',9,-7897236,-7436425,-7239044,-7369856,-7501439,-7698817,-9609126,-9808561,-8692904,-9808556,-6910853,-6647420,-6712441,-6777718,-7040119,-7503495,-10597562,-9021617,-6985377,-8429219,-6449785,-6383476,-6579826,-6776431,-6973553,-7105393,-7302773,-7372678,-6978943,-7370094,-6251634,-6382703,-9473686,-13289931,-11711417,-9277334,-7829115,-7697529,-7763827,-8355705,-6251118,-8026756,-13617868,-16643051,-15395301,-13554901,-13159887,-12435394,-12369596,-12169902,-6251116,-7565946,-15657965,-16709875,-14868703,-12765131,-12041152,-12040894,-12435388,-11972522,-6317163,-6447978,-7763323,-10131868,-9408661,-8289666,-7368561,-8027006,-8684672,-8487030,-6580590,-6448490,-6579562,-6776683,-6974060,-7171439,-7171694,-7303282,-6580067,-6119510,-7238003,-6777966,-6711916,-6777196,-6908780,-7040366,-7171951,-7304050,-7567478,-6974821,-8027004,-7566968,-7369844,-7303795,-7303794,-7435380,-7632759,-7961466,-8422016,-9144967,2
1333,'2019/09/26 10:01:26:464',9,-7897236,-7436425,-7239044,-7369856,-7501439,-7698817,-9609126,-9808561,-8692904,-9808556,-6910853,-6647420,-6712441,-6777718,-7040119,-7503495,-10597562,-9021617,-6985377,-8429219,-6449785,-6383476,-6579826,-6776431,-6973553,-7105393,-7302773,-7372678,-6978943,-7370094,-6251634,-6382703,-9473686,-13289931,-11711417,-9277334,-7829115,-7697529,-7763827,-8355705,-6251118,-8026756,-13617868,-16643051,-15395301,-13554901,-13159887,-12435394,-12369596,-12169902,-6251116,-7565946,-15657965,-16709875,-14868703,-12765131,-12041152,-12040894,-12435388,-11972522,-6317163,-6447978,-7763323,-10131868,-9408661,-8289666,-7368561,-8027006,-8684672,-8487030,-6580590,-6448490,-6579562,-6776683,-6974060,-7171439,-7171694,-7303282,-6580067,-6119510,-7238003,-6777966,-6711916,-6777196,-6908780,-7040366,-7171951,-7304050,-7567478,-6974821,-8027004,-7566968,-7369844,-7303795,-7303794,-7435380,-7632759,-7961466,-8422016,-9144967,2
1334,'2019/09/26 10:01:26:496',9,-7896980,-7436426,-7304582,-7304320,-7435648,-7633023,-9148060,-9676202,-8757670,-10004650,-6976388,-6712956,-6712440,-6777718,-6974838,-7438216,-11058369,-9351095,-7116963,-8101026,-6449786,-6383476,-6579825,-6776433,-6973808,-7105395,-7303285,-7372935,-6913924,-7699319,-6251633,-6382703,-9408150,-13289932,-11645625,-9211541,-7829114,-7631992,-7763572,-8355705,-6185582,-8092292,-13552333,-16577514,-15395301,-13554645,-13159887,-12369857,-12369596,-12104366,-6251116,-7565947,-15723758,-16709876,-14803168,-12765130,-12041153,-12041149,-12435133,-11972522,-6316908,-6513513,-7829115,-10197405,-9474197,-8289666,-7434097,-8027007,-8684927,-8487031,-6580590,-6448747,-6645098,-6776682,-6974060,-7171694,-7171950,-7303282,-6514532,-6119510,-7237749,-6843503,-6711915,-6777196,-6843244,-7040366,-7172208,-7304050,-7633014,-6974821,-8027005,-7632504,-7435381,-7303795,-7369331,-7435381,-7632758,-7895930,-8422271,-9144968,2
1335,'2019/09/26 10:01:26:527',9,-7896982,-7436425,-7239045,-7238786,-7501184,-7698559,-8752787,-9609637,-8757153,-10004392,-6976132,-6712701,-6712440,-6777718,-7040374,-7371909,-10992832,-9679547,-7314342,-7838369,-6515321,-6383477,-6579826,-6776433,-6973553,-7105651,-7632509,-7504522,-6980488,-7963004,-6186098,-6382703,-9408150,-13289676,-11645625,-9211541,-7763578,-7631993,-7698291,-8355704,-6251117,-8092291,-13552332,-16577514,-15395301,-13554645,-13094352,-12369602,-12435133,-12169901,-6251115,-7565947,-15723757,-16709877,-14868703,-12830668,-12106689,-12041150,-12435133,-11972522,-6317164,-6447978,-7829115,-10197661,-9474198,-8289923,-7434097,-8027006,-8684928,-8487031,-6580590,-6448491,-6645098,-6776683,-6974060,-7171439,-7171695,-7303537,-6580069,-6119510,-7172468,-6843502,-6711661,-6777195,-6843244,-7040366,-7172207,-7303795,-7633014,-7040357,-8027004,-7566966,-7435380,-7303794,-7369331,-7435380,-7632758,-7895930,-8422016,-9079686,2
1336,'2019/09/26 10:01:26:561',9,-7896982,-7436425,-7239045,-7238786,-7501184,-7698559,-8752787,-9609637,-8757153,-10004392,-6976132,-6712701,-6712440,-6777718,-7040374,-7371909,-10992832,-9679547,-7314342,-7838369,-6515321,-6383477,-6579826,-6776433,-6973553,-7105651,-7632509,-7504522,-6980488,-7963004,-6186098,-6382703,-9408150,-13289676,-11645625,-9211541,-7763578,-7631993,-7698291,-8355704,-6251117,-8092291,-13552332,-16577514,-15395301,-13554645,-13094352,-12369602,-12435133,-12169901,-6251115,-7565947,-15723757,-16709877,-14868703,-12830668,-12106689,-12041150,-12435133,-11972522,-6317164,-6447978,-7829115,-10197661,-9474198,-8289923,-7434097,-8027006,-8684928,-8487031,-6580590,-6448491,-6645098,-6776683,-6974060,-7171439,-7171695,-7303537,-6580069,-6119510,-7172468,-6843502,-6711661,-6777195,-6843244,-7040366,-7172207,-7303795,-7633014,-7040357,-8027004,-7566966,-7435380,-7303794,-7369331,-7435380,-7632758,-7895930,-8422016,-9079686,2
1337,'2019/09/26 10:01:26:595',9,-7831444,-7371146,-7239045,-7304321,-7501440,-7633022,-8555152,-9608866,-8821920,-10134950,-6976388,-6647420,-6712441,-6777717,-7040118,-7371395,-10860990,-9811132,-7445927,-7641761,-6449785,-6383476,-6579827,-6776432,-6973809,-7105651,-7896194,-7702413,-6981260,-8029313,-6251633,-6447984,-9342101,-13224139,-11645624,-9211541,-7763578,-7697529,-7698035,-8355704,-6251118,-8026498,-13552332,-16643051,-15460838,-13554645,-13094350,-12369858,-12369341,-12169901,-6251115,-7565946,-15723757,-16709877,-14803423,-12830666,-12106945,-12041149,-12435389,-12038058,-6382699,-6447979,-7829115,-10263197,-9474454,-8289922,-7368561,-8027006,-8684927,-8487031,-6580335,-6448490,-6645098,-6776684,-6974060,-7171694,-7171695,-7303538,-6580323,-6119509,-7238004,-6777966,-6711660,-6777196,-6908525,-7040366,-7171952,-7304050,-7633014,-7040356,-8027005,-7566966,-7435380,-7303795,-7303794,-7435379,-7632759,-7895929,-8422272,-9079431,2
1338,'2019/09/26 10:01:26:626',9,-7831444,-7371146,-7239045,-7304321,-7501440,-7633022,-8555152,-9608866,-8821920,-10134950,-6976388,-6647420,-6712441,-6777717,-7040118,-7371395,-10860990,-9811132,-7445927,-7641761,-6449785,-6383476,-6579827,-6776432,-6973809,-7105651,-7896194,-7702413,-6981260,-8029313,-6251633,-6447984,-9342101,-13224139,-11645624,-9211541,-7763578,-7697529,-7698035,-8355704,-6251118,-8026498,-13552332,-16643051,-15460838,-13554645,-13094350,-12369858,-12369341,-12169901,-6251115,-7565946,-15723757,-16709877,-14803423,-12830666,-12106945,-12041149,-12435389,-12038058,-6382699,-6447979,-7829115,-10263197,-9474454,-8289922,-7368561,-8027006,-8684927,-8487031,-6580335,-6448490,-6645098,-6776684,-6974060,-7171694,-7171695,-7303538,-6580323,-6119509,-7238004,-6777966,-6711660,-6777196,-6908525,-7040366,-7171952,-7304050,-7633014,-7040356,-8027005,-7566966,-7435380,-7303795,-7303794,-7435379,-7632759,-7895929,-8422272,-9079431,2
1339,'2019/09/26 10:01:26:660',9,-7896981,-7371146,-7239046,-7304320,-7501185,-7698559,-8489101,-9411743,-8756124,-10134948,-6976133,-6712956,-6712440,-6777718,-7040118,-7371395,-10729405,-9876670,-7445928,-7641761,-6515321,-6383476,-6579825,-6776433,-6973808,-7105907,-8093830,-7834001,-6981774,-8161156,-6251634,-6447984,-9342357,-13224139,-11514294,-9211285,-7763578,-7631993,-7698035,-8355704,-6185582,-8092291,-13618125,-16643049,-15395302,-13554645,-13094351,-12304322,-12369596,-12104365,-6251116,-7631740,-15723759,-16709876,-14868703,-12830667,-12106945,-12041150,-12435389,-12038058,-6317164,-6447978,-7894909,-10328990,-9539990,-8289922,-7434098,-8027006,-8750465,-8487031,-6580590,-6448746,-6645099,-6776683,-6974061,-7171694,-7171695,-7303538,-6580323,-6119510,-7238003,-6777967,-6711660,-6777196,-6908780,-7040366,-7171952,-7303794,-7633014,-6974821,-8027005,-7632503,-7435381,-7303795,-7303795,-7500917,-7632758,-7895930,-8422272,-9144968,2
1340,'2019/09/26 10:01:26:694',9,-7896981,-7371146,-7239046,-7304320,-7501185,-7698559,-8489101,-9411743,-8756124,-10134948,-6976133,-6712956,-6712440,-6777718,-7040118,-7371395,-10729405,-9876670,-7445928,-7641761,-6515321,-6383476,-6579825,-6776433,-6973808,-7105907,-8093830,-7834001,-6981774,-8161156,-6251634,-6447984,-9342357,-13224139,-11514294,-9211285,-7763578,-7631993,-7698035,-8355704,-6185582,-8092291,-13618125,-16643049,-15395302,-13554645,-13094351,-12304322,-12369596,-12104365,-6251116,-7631740,-15723759,-16709876,-14868703,-12830667,-12106945,-12041150,-12435389,-12038058,-6317164,-6447978,-7894909,-10328990,-9539990,-8289922,-7434098,-8027006,-8750465,-8487031,-6580590,-6448746,-6645099,-6776683,-6974061,-7171694,-7171695,-7303538,-6580323,-6119510,-7238003,-6777967,-6711660,-6777196,-6908780,-7040366,-7171952,-7303794,-7633014,-6974821,-8027005,-7632503,-7435381,-7303795,-7303795,-7500917,-7632758,-7895930,-8422272,-9144968,2
1341,'2019/09/26 10:01:26:730',9,-7896981,-7371145,-7239045,-7304320,-7435649,-7633024,-8488844,-9345693,-8755867,-10134692,-6976388,-6647420,-6712439,-6777717,-6974839,-7305859,-10597819,-9942461,-7577256,-7642017,-6449786,-6383476,-6579827,-6776433,-6973553,-7105652,-8225672,-7900050,-6982030,-8161413,-6251634,-6382447,-9276308,-13092554,-11514038,-9145748,-7763322,-7631992,-7698034,-8289912,-6251118,-7960962,-13552333,-16643052,-15395047,-13554645,-13094350,-12369601,-12369341,-12104366,-6251116,-7565947,-15723500,-16709877,-14868960,-12830668,-12106945,-12041150,-12435389,-12103850,-6317163,-6447978,-7894909,-10328991,-9540247,-8289924,-7434354,-8027006,-8750720,-8552824,-6580335,-6448746,-6579561,-6776683,-6974060,-7171439,-7171695,-7303537,-6580324,-6119510,-7172468,-6777966,-6646123,-6777195,-6908525,-7040366,-7106671,-7303794,-7633014,-7040356,-8027005,-7632502,-7435125,-7303794,-7369330,-7500916,-7632758,-7895930,-8422271,-9079431,2
1342,'2019/09/26 10:01:26:761',9,-7896981,-7371145,-7239045,-7304320,-7435649,-7633024,-8488844,-9345693,-8755867,-10134692,-6976388,-6647420,-6712439,-6777717,-6974839,-7305859,-10597819,-9942461,-7577256,-7642017,-6449786,-6383476,-6579827,-6776433,-6973553,-7105652,-8225672,-7900050,-6982030,-8161413,-6251634,-6382447,-9276308,-13092554,-11514038,-9145748,-7763322,-7631992,-7698034,-8289912,-6251118,-7960962,-13552333,-16643052,-15395047,-13554645,-13094350,-12369601,-12369341,-12104366,-6251116,-7565947,-15723500,-16709877,-14868960,-12830668,-12106945,-12041150,-12435389,-12103850,-6317163,-6447978,-7894909,-10328991,-9540247,-8289924,-7434354,-8027006,-8750720,-8552824,-6580335,-6448746,-6579561,-6776683,-6974060,-7171439,-7171695,-7303537,-6580324,-6119510,-7172468,-6777966,-6646123,-6777195,-6908525,-7040366,-7106671,-7303794,-7633014,-7040356,-8027005,-7632502,-7435125,-7303794,-7369330,-7500916,-7632758,-7895930,-8422271,-9079431,2
1343,'2019/09/26 10:01:26:794',9,-7896979,-7436426,-7239045,-7304320,-7501183,-7698558,-8554381,-9279900,-8821404,-10134691,-6976388,-6647420,-6712440,-6777462,-7040118,-7371396,-10663355,-9811134,-7511464,-7707554,-6449785,-6383476,-6579825,-6776433,-6973553,-7105907,-8225672,-7834515,-6981776,-8161156,-6251633,-6382704,-9210771,-13092553,-11448502,-9145748,-7763322,-7631993,-7698034,-8289911,-6250862,-7960705,-13617870,-16643051,-15395301,-13554645,-13094094,-12304321,-12369341,-12038829,-6251116,-7565947,-15657966,-16709875,-14868959,-12830668,-12106946,-12106686,-12435389,-12038059,-6317164,-6447977,-7894908,-10394783,-9540247,-8355459,-7368562,-8027006,-8750720,-8552824,-6580334,-6514026,-6579818,-6776683,-6974060,-7171695,-7171951,-7303282,-6580324,-6119510,-7172467,-6843502,-6711915,-6777195,-6908525,-7040366,-7106671,-7303794,-7633014,-7040357,-8027004,-7632502,-7435380,-7303795,-7304050,-7435380,-7632759,-7895929,-8422016,-9144967,2
1344,'2019/09/26 10:01:26:829',9,-7896982,-7371146,-7239045,-7304320,-7435649,-7698559,-8554894,-9280414,-8756125,-10069669,-6976388,-6712956,-6646905,-6712183,-6974839,-7371908,-10729405,-9614012,-7379879,-7773091,-6449785,-6383476,-6579826,-6776433,-6908017,-7105908,-8093830,-7768465,-6915982,-8095106,-6251634,-6447984,-9341844,-13158090,-11448502,-9145748,-7763578,-7631993,-7698035,-8290167,-6251117,-8026498,-13618126,-16577515,-15395301,-13489108,-13028814,-12369601,-12369341,-12038829,-6251116,-7631740,-15723757,-16709876,-14868959,-12830667,-12106945,-12041150,-12435389,-12038058,-6382699,-6447978,-7960445,-10329247,-9540247,-8289922,-7368818,-8027006,-8750465,-8487032,-6580334,-6448491,-6579563,-6776683,-6974060,-7171439,-7171694,-7303538,-6580067,-6119510,-7172467,-6843503,-6711660,-6711659,-6908524,-7040367,-7106416,-7304050,-7633014,-6974819,-8027004,-7566967,-7435380,-7303795,-7303794,-7435381,-7632758,-7895930,-8422016,-9079687,2
1345,'2019/09/26 10:01:26:860',9,-7896982,-7371146,-7239045,-7304320,-7435649,-7698559,-8554894,-9280414,-8756125,-10069669,-6976388,-6712956,-6646905,-6712183,-6974839,-7371908,-10729405,-9614012,-7379879,-7773091,-6449785,-6383476,-6579826,-6776433,-6908017,-7105908,-8093830,-7768465,-6915982,-8095106,-6251634,-6447984,-9341844,-13158090,-11448502,-9145748,-7763578,-7631993,-7698035,-8290167,-6251117,-8026498,-13618126,-16577515,-15395301,-13489108,-13028814,-12369601,-12369341,-12038829,-6251116,-7631740,-15723757,-16709876,-14868959,-12830667,-12106945,-12041150,-12435389,-12038058,-6382699,-6447978,-7960445,-10329247,-9540247,-8289922,-7368818,-8027006,-8750465,-8487032,-6580334,-6448491,-6579563,-6776683,-6974060,-7171439,-7171694,-7303538,-6580067,-6119510,-7172467,-6843503,-6711660,-6711659,-6908524,-7040367,-7106416,-7304050,-7633014,-6974819,-8027004,-7566967,-7435380,-7303795,-7303794,-7435381,-7632758,-7895930,-8422016,-9079687,2
1346,'2019/09/26 10:01:26:893',9,-7896981,-7371146,-7239299,-7238786,-7435904,-7698559,-8686738,-9412002,-8822177,-10069926,-6976388,-6647420,-6712440,-6711926,-7040119,-7437701,-10926784,-9417148,-7248550,-7904163,-6449786,-6383477,-6579826,-6776434,-6973553,-7105908,-7895937,-7636622,-6981002,-7963261,-6251634,-6382703,-9276564,-13158346,-11514038,-9145749,-7763579,-7631992,-7698035,-8355704,-6251118,-8026498,-13617869,-16643051,-15395302,-13554646,-13094351,-12369602,-12434877,-12104366,-6316395,-7565947,-15723758,-16709876,-14868960,-12830667,-12106945,-12106687,-12500669,-12038058,-6382443,-6447978,-7894909,-10328990,-9539990,-8289923,-7434098,-8027006,-8750466,-8552568,-6580334,-6514282,-6579562,-6776684,-6908524,-7171694,-7171950,-7303537,-6580324,-6119510,-7172467,-6777966,-6711659,-6777195,-6843245,-7040366,-7171952,-7303795,-7633014,-7040357,-8027004,-7566967,-7369843,-7303795,-7369331,-7435380,-7632758,-7895929,-8422016,-9079687,2
1347,'2019/09/26 10:01:26:927',9,-7831445,-7436426,-7239045,-7304322,-7501184,-7698560,-8884631,-9544104,-8757156,-10004649,-6976388,-6712955,-6712441,-6777462,-7040118,-7437959,-10993090,-9416889,-7116964,-8035747,-6515321,-6449012,-6579826,-6776433,-6973553,-7105651,-7566459,-7373192,-6979974,-7765367,-6251632,-6382703,-9276307,-13158345,-11579831,-9146004,-7763578,-7631992,-7698034,-8355448,-6251117,-7960705,-13617869,-16643052,-15395302,-13554645,-13159887,-12369857,-12369341,-12104366,-6251116,-7500410,-15657965,-16709876,-14803424,-12830667,-12106945,-12041150,-12435133,-12038059,-6316909,-6447978,-7829372,-10328990,-9474710,-8355459,-7368817,-8027006,-8685185,-8487031,-6580334,-6448490,-6579562,-6776682,-6974060,-7171695,-7171695,-7303538,-6580324,-6119509,-7237748,-6777967,-6711660,-6777195,-6842989,-7040366,-7171951,-7304050,-7567478,-7040357,-8027005,-7632502,-7435381,-7303795,-7304050,-7435380,-7632758,-7895929,-8422271,-9079431,2
1348,'2019/09/26 10:01:26:960',9,-7831445,-7436426,-7239045,-7304322,-7501184,-7698560,-8884631,-9544104,-8757156,-10004649,-6976388,-6712955,-6712441,-6777462,-7040118,-7437959,-10993090,-9416889,-7116964,-8035747,-6515321,-6449012,-6579826,-6776433,-6973553,-7105651,-7566459,-7373192,-6979974,-7765367,-6251632,-6382703,-9276307,-13158345,-11579831,-9146004,-7763578,-7631992,-7698034,-8355448,-6251117,-7960705,-13617869,-16643052,-15395302,-13554645,-13159887,-12369857,-12369341,-12104366,-6251116,-7500410,-15657965,-16709876,-14803424,-12830667,-12106945,-12041150,-12435133,-12038059,-6316909,-6447978,-7829372,-10328990,-9474710,-8355459,-7368817,-8027006,-8685185,-8487031,-6580334,-6448490,-6579562,-6776682,-6974060,-7171695,-7171695,-7303538,-6580324,-6119509,-7237748,-6777967,-6711660,-6777195,-6842989,-7040366,-7171951,-7304050,-7567478,-7040357,-8027005,-7632502,-7435381,-7303795,-7304050,-7435380,-7632758,-7895929,-8422271,-9079431,2
1349,'2019/09/26 10:01:26:994',9,-7831700,-7370890,-7239045,-7304321,-7501185,-7698560,-9279903,-9545132,-8757927,-9874091,-6910851,-6647420,-6712440,-6777717,-7040119,-7504266,-10992319,-9087924,-6919842,-8429219,-6449785,-6383476,-6579826,-6776433,-6973553,-7105394,-7303030,-7372935,-6979202,-7436143,-6251633,-6382704,-9276309,-13158346,-11448501,-9145748,-7763321,-7631992,-7632498,-8355704,-6251117,-8026243,-13618125,-16577770,-15395301,-13554645,-13094350,-12369601,-12369340,-12169900,-6251116,-7565946,-15723502,-16709876,-14868959,-12830667,-12106946,-12106685,-12500669,-12038058,-6317164,-6513514,-7894908,-10328991,-9539990,-8289922,-7434354,-8027006,-8685184,-8487031,-6580334,-6448747,-6579562,-6776683,-6974060,-7171439,-7171950,-7303537,-6580067,-6119510,-7172467,-6843503,-6711660,-6777196,-6908524,-7040366,-7171951,-7369586,-7633013,-7040356,-8027004,-7632504,-7435381,-7303796,-7303795,-7435380,-7632758,-7895930,-8422273,-9144966,2
1350,'2019/09/26 10:01:27:027',9,-7831700,-7370890,-7239045,-7304321,-7501185,-7698560,-9279903,-9545132,-8757927,-9874091,-6910851,-6647420,-6712440,-6777717,-7040119,-7504266,-10992319,-9087924,-6919842,-8429219,-6449785,-6383476,-6579826,-6776433,-6973553,-7105394,-7303030,-7372935,-6979202,-7436143,-6251633,-6382704,-9276309,-13158346,-11448501,-9145748,-7763321,-7631992,-7632498,-8355704,-6251117,-8026243,-13618125,-16577770,-15395301,-13554645,-13094350,-12369601,-12369340,-12169900,-6251116,-7565946,-15723502,-16709876,-14868959,-12830667,-12106946,-12106685,-12500669,-12038058,-6317164,-6513514,-7894908,-10328991,-9539990,-8289922,-7434354,-8027006,-8685184,-8487031,-6580334,-6448747,-6579562,-6776683,-6974060,-7171439,-7171950,-7303537,-6580067,-6119510,-7172467,-6843503,-6711660,-6777196,-6908524,-7040366,-7171951,-7369586,-7633013,-7040356,-8027004,-7632504,-7435381,-7303796,-7303795,-7435380,-7632758,-7895930,-8422273,-9144966,2
1351,'2019/09/26 10:01:27:060',9,-7831700,-7370891,-7239044,-7238785,-7501184,-7699075,-9806761,-9743025,-8627371,-9808813,-6976387,-6647420,-6646905,-6777462,-6974582,-7569545,-10597046,-8823981,-6788255,-8757413,-6449785,-6449012,-6579826,-6776433,-6973553,-7105393,-7303027,-7372936,-7043967,-7171946,-6251633,-6447983,-9276563,-13158347,-11514038,-9145748,-7763322,-7631992,-7698034,-8355448,-6251118,-8026498,-13618126,-16577516,-15460837,-13554644,-13094351,-12369601,-12369340,-12104366,-6251116,-7565947,-15723758,-16709877,-14868703,-12830667,-12106945,-12041150,-12500669,-11972523,-6317164,-6447978,-7894909,-10328990,-9539990,-8289922,-7434098,-8027006,-8750465,-8487033,-6580334,-6448490,-6645098,-6776683,-6974060,-7171695,-7171695,-7303538,-6580324,-6119510,-7172468,-6777966,-6711660,-6777195,-6843244,-7040367,-7172207,-7303794,-7633014,-7040357,-8027004,-7632503,-7435380,-7303795,-7303795,-7435381,-7632758,-7895930,-8422016,-9079686,2
